"filename", "language", "Shell Script", "JavaScript", "Python", "Java Properties", "Less", "Java", "JavaScript React", "TypeScript React", "Markdown", "TypeScript", "XML", "JSON", "HTML", "CSS", "JSON with Comments", "Properties", "comment", "blank", "total"
"/home/lewis/winterwell/my-loop/web/img/Impact/map-loading-screen.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/lewis/winterwell/my-loop/web/img/Impact/waves.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/lewis/winterwell/my-loop/web/img/LandingBackground/iphone-mockup-landscape.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 1, 57
"/home/lewis/winterwell/my-loop/web/img/LandingBackground/iphone-mockup-portrait.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 1, 59
"/home/lewis/winterwell/my-loop/web/img/LandingBackground/svg-desktop/infographic-2.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 64
"/home/lewis/winterwell/my-loop/web/img/LandingBackground/svg-desktop/infographic.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 912, 0, 0, 0, 0, 0, 37, 41, 990
"/home/lewis/winterwell/my-loop/web/img/LandingBackground/svg-mobile/infographic.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 195, 0, 0, 0, 0, 0, 1, 9, 205
"/home/lewis/winterwell/my-loop/web/img/LandingBackground/svg-mobile/mobile-splash-background-0.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 0, 0, 0, 0, 0, 0, 1, 146
"/home/lewis/winterwell/my-loop/web/img/LandingBackground/svg-mobile/mobile-splash-background-2.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 1, 15
"/home/lewis/winterwell/my-loop/web/img/LandingCharity/splash-screen-bground.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 1, 20
"/home/lewis/winterwell/my-loop/web/img/LandingCharity/t4g-splash-screen-background.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 1, 14
"/home/lewis/winterwell/my-loop/web/img/LandingCharity/veganuary-logo.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/lewis/winterwell/my-loop/web/img/TabsForGood/About-t4g-blob.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/lewis/winterwell/my-loop/web/img/TabsForGood/WelcomePage/About-t4g-blob.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/lewis/winterwell/my-loop/web/img/TabsForGood/WelcomePage/my_good-loop_Colour_RoundLogo.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/lewis/winterwell/my-loop/web/img/TabsForGood/WelcomePage/our-mission-background-lg.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/lewis/winterwell/my-loop/web/img/TabsForGood/t4g-splash-screen-background.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 1, 14
"/home/lewis/winterwell/my-loop/web/img/background-curve-plus-bar.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 1, 37
"/home/lewis/winterwell/my-loop/web/img/background-curve.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 1, 36
"/home/lewis/winterwell/my-loop/web/img/curves/curve-dark-turquoise-bottom.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"/home/lewis/winterwell/my-loop/web/img/curves/curve-dark-turquoise.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 1, 38
"/home/lewis/winterwell/my-loop/web/img/curves/curve-desat-blue-bottom.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 11
"/home/lewis/winterwell/my-loop/web/img/curves/curve-desat-blue-round-bottom.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 1, 13
"/home/lewis/winterwell/my-loop/web/img/curves/curve-desat-blue.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 1, 54
"/home/lewis/winterwell/my-loop/web/img/curves/curve-impact-red.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 1, 38
"/home/lewis/winterwell/my-loop/web/img/curves/curve-light-pink.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 1, 54
"/home/lewis/winterwell/my-loop/web/img/curves/curve-lighter-blue.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 1, 56
"/home/lewis/winterwell/my-loop/web/img/curves/curve-pale-orange.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 1, 56
"/home/lewis/winterwell/my-loop/web/img/curves/curve-pink.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 1, 54
"/home/lewis/winterwell/my-loop/web/img/curves/curve-white.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 1, 54
"/home/lewis/winterwell/my-loop/web/img/curves/mobile-curve-white.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 11
"/home/lewis/winterwell/my-loop/web/img/doinggoodfeelsgood.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 2, 31
"/home/lewis/winterwell/my-loop/web/img/flat-bg-bar.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 1, 41
"/home/lewis/winterwell/my-loop/web/img/footer/B-corp.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 1, 29
"/home/lewis/winterwell/my-loop/web/img/footer/Net-carbon-negative.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 1, 12
"/home/lewis/winterwell/my-loop/web/img/footer/newsletter-background.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/lewis/winterwell/my-loop/web/img/getinvolved/back-wave-lg.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/lewis/winterwell/my-loop/web/img/getinvolved/back-wave-s.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/lewis/winterwell/my-loop/web/img/getinvolved/front-wave-lg.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/lewis/winterwell/my-loop/web/img/getinvolved/getinvolved-background.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/lewis/winterwell/my-loop/web/img/getinvolved/raise-money-blob.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/lewis/winterwell/my-loop/web/img/getinvolved/trees-icon.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/lewis/winterwell/my-loop/web/img/gl-logo/AdsForGood/AdsForGood.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 181, 0, 0, 0, 0, 0, 1, 3, 185
"/home/lewis/winterwell/my-loop/web/img/gl-logo/LogoMark/logo.blue.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 1, 80
"/home/lewis/winterwell/my-loop/web/img/gl-logo/LogoMark/logo.bw.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 1, 58
"/home/lewis/winterwell/my-loop/web/img/gl-logo/LogoMark/logo.green.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 1, 78
"/home/lewis/winterwell/my-loop/web/img/gl-logo/LogoMark/logo.outline.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 1, 74
"/home/lewis/winterwell/my-loop/web/img/gl-logo/LogoMark/logo.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 1, 78
"/home/lewis/winterwell/my-loop/web/img/gl-logo/LogoMark/logo.w-backdrop.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 1, 93
"/home/lewis/winterwell/my-loop/web/img/gl-logo/TabsForGood/TabsForGoodLogo.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 1, 12
"/home/lewis/winterwell/my-loop/web/img/gl-logo/external/chrome-logo.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/lewis/winterwell/my-loop/web/img/gl-logo/external/edge-logo.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"/home/lewis/winterwell/my-loop/web/img/gl-logo/external/facebook-logo.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 1, 1, 58
"/home/lewis/winterwell/my-loop/web/img/gl-logo/external/github-logo.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/lewis/winterwell/my-loop/web/img/gl-logo/external/google-sheets-logo.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 1, 1, 17
"/home/lewis/winterwell/my-loop/web/img/gl-logo/external/safari-logo.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 238, 0, 0, 0, 0, 0, 1, 2, 241
"/home/lewis/winterwell/my-loop/web/img/gl-logo/external/scope3-logo.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 1, 19
"/home/lewis/winterwell/my-loop/web/img/gl-logo/external/scope3-logo.wb.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 1, 19
"/home/lewis/winterwell/my-loop/web/img/gl-logo/external/twitter-logo.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/lewis/winterwell/my-loop/web/img/gl-logo/rectangle/logo-name.bw.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 1, 111
"/home/lewis/winterwell/my-loop/web/img/gl-logo/rectangle/logo-name.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 0, 0, 0, 0, 0, 0, 1, 132
"/home/lewis/winterwell/my-loop/web/img/gl-logo/rectangle/logo-name.wb.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 1, 111
"/home/lewis/winterwell/my-loop/web/img/good-loop-logo-alt-white-resized.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 1, 93
"/home/lewis/winterwell/my-loop/web/img/good-loop-logo-alt-white.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 1, 18
"/home/lewis/winterwell/my-loop/web/img/good-loop-logo-primary.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 139, 0, 0, 0, 0, 0, 0, 1, 140
"/home/lewis/winterwell/my-loop/web/img/green/dashboard-background.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 0, 0, 0, 0, 0, 0, 0, 162
"/home/lewis/winterwell/my-loop/web/img/green/dashboard/impact-button.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 1, 79
"/home/lewis/winterwell/my-loop/web/img/green/dashboard/metrics-button.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"/home/lewis/winterwell/my-loop/web/img/green/dashboard/optim-button.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"/home/lewis/winterwell/my-loop/web/img/green/dashboard/profile-button.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 6
"/home/lewis/winterwell/my-loop/web/img/green/dashboard/tags-button.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"/home/lewis/winterwell/my-loop/web/img/green/eden-projects-logo.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 206, 0, 0, 0, 0, 0, 0, 1, 207
"/home/lewis/winterwell/my-loop/web/img/green/gl-carbon-neutral.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 1, 1, 212
"/home/lewis/winterwell/my-loop/web/img/green/login-background.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 1, 33
"/home/lewis/winterwell/my-loop/web/img/green/more-info-background.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 404, 0, 0, 0, 0, 0, 0, 1, 405
"/home/lewis/winterwell/my-loop/web/img/green/tree-light.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"/home/lewis/winterwell/my-loop/web/img/green/tree.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"/home/lewis/winterwell/my-loop/web/img/green/world-map.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1928, 0, 0, 0, 0, 0, 0, 1, 1929
"/home/lewis/winterwell/my-loop/web/img/heres-how-it-works-wide.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 0, 0, 0, 0, 0, 0, 1, 162
"/home/lewis/winterwell/my-loop/web/img/heres-how-it-works.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 0, 0, 0, 0, 0, 0, 1, 160
"/home/lewis/winterwell/my-loop/web/img/homepage/curve-2.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 1, 13
"/home/lewis/winterwell/my-loop/web/img/homepage/curve.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 11
"/home/lewis/winterwell/my-loop/web/img/homepage/mobile-curve.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 11
"/home/lewis/winterwell/my-loop/web/img/homepage/mobile-splash-background-0.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 0, 0, 0, 0, 0, 0, 1, 146
"/home/lewis/winterwell/my-loop/web/img/homepage/mobile-splash-background-2.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 1, 15
"/home/lewis/winterwell/my-loop/web/img/homepage/movement-blob-images.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 13
"/home/lewis/winterwell/my-loop/web/img/homepage/movement-blob.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/lewis/winterwell/my-loop/web/img/homepage/our-mission-background-lg.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/lewis/winterwell/my-loop/web/img/homepage/our-mission-bground.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/lewis/winterwell/my-loop/web/img/homepage/our-mission-blob-with-bubbles.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 19
"/home/lewis/winterwell/my-loop/web/img/homepage/our-mission-blob.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/lewis/winterwell/my-loop/web/img/homepage/our-movement-background-lg.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/lewis/winterwell/my-loop/web/img/homepage/our-movement-bground-bg.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/lewis/winterwell/my-loop/web/img/homepage/our-movement-bground-front.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/lewis/winterwell/my-loop/web/img/homepage/our-movement-bground.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/lewis/winterwell/my-loop/web/img/homepage/our-movement-front-curve.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 11
"/home/lewis/winterwell/my-loop/web/img/homepage/quote-blue.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/lewis/winterwell/my-loop/web/img/homepage/quote-red.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/lewis/winterwell/my-loop/web/img/homepage/quote.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 11
"/home/lewis/winterwell/my-loop/web/img/homepage/splash-screen-bground.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 1, 20
"/home/lewis/winterwell/my-loop/web/img/homepage/testimonial-blob-logo.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 12
"/home/lewis/winterwell/my-loop/web/img/homepage/testimonial-blob-long.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/lewis/winterwell/my-loop/web/img/homepage/testimonial-blob-mid.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/lewis/winterwell/my-loop/web/img/homepage/testimonial-blob.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/lewis/winterwell/my-loop/web/img/homepage/world-map-background.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 924, 0, 0, 0, 0, 0, 0, 1, 925
"/home/lewis/winterwell/my-loop/web/img/homepage/world-map.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/lewis/winterwell/my-loop/web/img/icons/down-arrow.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 11
"/home/lewis/winterwell/my-loop/web/img/icons/edit-icon.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/lewis/winterwell/my-loop/web/img/iphone-frame-16-9-padded-notch-portrait.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 61
"/home/lewis/winterwell/my-loop/web/img/iphone-frame-16-9-padded-notch.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 51
"/home/lewis/winterwell/my-loop/web/img/lightcurve.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 0, 0, 0, 0, 0, 0, 1, 165
"/home/lewis/winterwell/my-loop/web/img/littleflowers.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 2, 8
"/home/lewis/winterwell/my-loop/web/img/logo-green-dashboard.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 1, 84
"/home/lewis/winterwell/my-loop/web/img/logo-in-pill.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 1, 16
"/home/lewis/winterwell/my-loop/web/img/logo-white.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 1, 63
"/home/lewis/winterwell/my-loop/web/img/logo/my-loop-logo-flat.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 30
"/home/lewis/winterwell/my-loop/web/img/logo/my-loop-logo-round.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 23
"/home/lewis/winterwell/my-loop/web/img/my_good-loop_Colour_RoundLogo.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/lewis/winterwell/my-loop/web/img/mydata/arrow-down-white.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/lewis/winterwell/my-loop/web/img/mydata/arrow-down.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/lewis/winterwell/my-loop/web/img/mydata/arrow-up-white.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/lewis/winterwell/my-loop/web/img/mydata/arrow-up.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/lewis/winterwell/my-loop/web/img/mydata/circle-no-tick.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/lewis/winterwell/my-loop/web/img/mydata/circle-tick.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/lewis/winterwell/my-loop/web/img/mydata/info-circle.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/lewis/winterwell/my-loop/web/img/mydata/plus_whitebg.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 6
"/home/lewis/winterwell/my-loop/web/img/mydata/product-page/blob-1.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/lewis/winterwell/my-loop/web/img/mydata/product-page/blob-2.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/lewis/winterwell/my-loop/web/img/mydata/product-page/blob-3.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/lewis/winterwell/my-loop/web/img/mydata/product-page/mydata-background.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/lewis/winterwell/my-loop/web/img/mydata/product-page/phone-placeholder.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/lewis/winterwell/my-loop/web/img/mydata/product-page/testimonial-blob.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/lewis/winterwell/my-loop/web/img/mydata/tick-white.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/lewis/winterwell/my-loop/web/img/new-logo-white.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 9
"/home/lewis/winterwell/my-loop/web/img/new-logo-with-text-white.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 2, 19
"/home/lewis/winterwell/my-loop/web/img/new-logo-with-text.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 2, 20
"/home/lewis/winterwell/my-loop/web/img/new-logo.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 1, 12
"/home/lewis/winterwell/my-loop/web/img/our-mission-background-lg.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/lewis/winterwell/my-loop/web/img/ourimpact/ourimpact-header-background.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
